date,cmc_rank,slug,symbol,market_cap,price,circulating_supply,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
15/03/2020,1,    Bitcoin,        BTC,98530059890,5392.31,18272312,33997889639,0.21,3.32,-33.99
16/03/2020,1,    Bitcoin,        BTC,91633478850,5014.48,18273775,45368026430,0.82,-6.12,-36.42
17/03/2020,1,    Bitcoin,        BTC,95499941183,5225.63,18275300,38622642935,-0.63,4.19,-34.08
18/03/2020,1,    Bitcoin,        BTC,95740715529,5238.44,18276575,37878801016,-0.24,-0.09,-32.76
19/03/2020,1,     Bitcoin,         BTC,1.13162E+11,6191.19,18277912,51000731797,-1.5,17.43,15.2
20/03/2020,1,     Bitcoin,         BTC,1.13309E+11,6198.78,18279287,54442976103,0.49,0.15,13.66
21/03/2020,1,     Bitcoin,         BTC,1.13068E+11,6185.07,18280837,42494390880,-0.15,0.39,16.85
22/03/2020,1,     Bitcoin,         BTC,1.06591E+11,5830.25,18282425,40099664740,-1.41,-5.73,8.98
23/03/2020,1,     Bitcoin,         BTC,1.17315E+11,6416.31,18283825,46491916000,0.3,8.93,26.8
24/03/2020,1,     Bitcoin,         BTC,1.23149E+11,6734.8,18285450,48221910672,-0.17,4.09,28.01
25/03/2020,1,     Bitcoin,         BTC,1.22174E+11,6681.06,18286612,44590107888,0.17,-0.49,27
26/03/2020,1,     Bitcoin,         BTC,1.22834E+11,6716.44,18288612,35319797642,0.13,0.41,9.56
27/03/2020,1,     Bitcoin,         BTC,1.18336E+11,6469.8,18290537,34585598367,-3.01,-3.91,4.54
28/03/2020,1,     Bitcoin,         BTC,1.14184E+11,6242.19,18292237,34885225901,0.55,-3.64,0.1
29/03/2020,1,     Bitcoin,         BTC,1.08339E+11,5922.04,18294112,28373690931,-0.18,-4.81,-0.12
30/03/2020,1,     Bitcoin,         BTC,1.1764E+11,6429.84,18295962,37101651525,-0.63,8.48,0.02
31/03/2020,1,     Bitcoin,         BTC,1.17814E+11,6438.64,18297962,32786468812,-0.04,-0.38,-3.43
1/04/2020,1,     Bitcoin,         BTC,1.20903E+11,6606.78,18299850,40346426266,3.25,3.27,-1.01
2/04/2020,1,     Bitcoin,         BTC,1.24335E+11,6793.62,18301737,47660646124,-0.54,3.63,1.1
3/04/2020,1,     Bitcoin,         BTC,1.23244E+11,6733.39,18303425,38976504903,-0.23,-0.84,4.32
4/04/2020,1,     Bitcoin,         BTC,1.25713E+11,6867.53,18305400,33185988584,0.12,1.71,10.3
5/04/2020,1,     Bitcoin,         BTC,1.24329E+11,6791.13,18307537,29510409856,0.03,-0.99,13.28
6/04/2020,1,     Bitcoin,         BTC,1.3314E+11,7271.78,18309187,46896904615,0.48,6.79,12.86
7/04/2020,1,     Bitcoin,         BTC,1.31409E+11,7176.41,18311275,44243482668,0.27,-1.68,12.26
8/04/2020,1,     Bitcoin,         BTC,1.3431E+11,7334.1,18313075,37563249549,0.01,2.34,13.31
9/04/2020,1,     Bitcoin,         BTC,1.33738E+11,7302.09,18315012,34815139178,0.33,-0.44,7.39
10/04/2020,1,     Bitcoin,         BTC,1.25755E+11,6865.49,18317037,43622840992,-0.08,-5.76,1.78
11/04/2020,1,     Bitcoin,         BTC,1.25652E+11,6859.08,18319012,31222085946,0.19,-0.26,0.49
12/04/2020,1,     Bitcoin,         BTC,1.27717E+11,6971.09,18320925,35759567632,-0.58,1.56,2.15
13/04/2020,1,     Bitcoin,         BTC,1.25422E+11,6845.04,18323087,38619308647,-0.22,-0.93,-5.88
14/04/2020,1,     Bitcoin,         BTC,1.25389E+11,6842.43,18325175,34110434052,-0.2,-0.07,-5.32
15/04/2020,1,     Bitcoin,         BTC,1.21732E+11,6642.11,18327300,32288311031,-1.03,-2.96,-9.14
16/04/2020,1,     Bitcoin,         BTC,1.30445E+11,7116.8,18329212,46783242377,0.18,7.33,-1.72
17/04/2020,1,     Bitcoin,         BTC,1.30078E+11,7096.18,18330762,32513423567,-0.09,-0.09,2.96
18/04/2020,1,     Bitcoin,         BTC,1.33053E+11,7257.66,18332775,32447188386,0.07,2.04,6.24
19/04/2020,1,     Bitcoin,         BTC,1.31816E+11,7189.42,18334687,31311210215,-0.6,-0.89,4.25
20/04/2020,1,     Bitcoin,         BTC,1.26192E+11,6881.96,18336675,37747113936,-0.38,-4.58,0.64
21/04/2020,1,     Bitcoin,         BTC,1.26175E+11,6880.32,18338562,32589741511,-0.26,-0.34,-0.06
22/04/2020,1,     Bitcoin,         BTC,1.30531E+11,7117.21,18340187,33249153866,0.01,3.36,6.68
23/04/2020,1,     Bitcoin,         BTC,1.36276E+11,7429.72,18341950,43500782316,-0.53,4.29,4.93
24/04/2020,1,     Bitcoin,         BTC,1.38512E+11,7550.9,18343775,34636526286,0.09,1.01,6.14
25/04/2020,1,     Bitcoin,         BTC,1.38874E+11,7569.94,18345475,32941541447,0.18,0.37,4.44
26/04/2020,1,     Bitcoin,         BTC,1.40904E+11,7679.87,18347175,33070154491,0.4,1.48,6.44
27/04/2020,1,     Bitcoin,         BTC,1.43041E+11,7795.6,18348937,36162144725,0.18,1.27,12.93
28/04/2020,1,     Bitcoin,         BTC,1.43266E+11,7807.06,18350862,33187959921,0.15,0.36,13.33
29/04/2020,1,     Bitcoin,         BTC,1.61522E+11,8801.04,18352662,60201052203,0.18,12.82,23.42
30/04/2020,1,     Bitcoin,         BTC,1.58922E+11,8658.55,18354350,66964629541,-1.13,-1.49,15.56
1/05/2020,1,     Bitcoin,         BTC,1.62723E+11,8864.77,18356112,44068389997,-0.37,1.52,17.36
2/05/2020,1,     Bitcoin,         BTC,1.65012E+11,8988.6,18357962,40134388683,0.36,1.19,18.64
3/05/2020,1,     Bitcoin,         BTC,1.63358E+11,8897.47,18360075,47101785174,-0.2,-1.35,15.65
4/05/2020,1,     Bitcoin,         BTC,1.63654E+11,8912.65,18362037,45718796276,-0.12,0.25,14.9
5/05/2020,1,     Bitcoin,         BTC,1.65332E+11,9003.07,18364012,43148462663,0.29,0.95,15.4
6/05/2020,1,     Bitcoin,         BTC,1.7023E+11,9268.76,18365950,49371886931,-1.25,3.22,4.5
7/05/2020,1,     Bitcoin,         BTC,1.82787E+11,9951.52,18367787,61112700562,0.83,7.26,13.62
8/05/2020,1,     Bitcoin,         BTC,1.80805E+11,9842.67,18369500,51780748042,-1.16,-0.91,11.19
9/05/2020,1,     Bitcoin,         BTC,1.76251E+11,9593.9,18371200,46566121841,-0.32,-3.09,6.35
10/05/2020,1,     Bitcoin,         BTC,1.60885E+11,8756.43,18373325,63325279337,-0.28,-5.63,-0.81
11/05/2020,1,     Bitcoin,         BTC,1.58059E+11,8601.8,18375143,57119858802,0.02,-1.71,-3.55
12/05/2020,1,     Bitcoin,         BTC,1.61792E+11,8804.48,18376056,42142717533,-0.21,2.35,-1.89
13/05/2020,1,     Bitcoin,         BTC,1.70353E+11,9269.99,18376800,45558144023,-0.06,4.64,-0.04
14/05/2020,1,     Bitcoin,         BTC,1.78882E+11,9733.72,18377518,56426907637,0,4.79,-1.55
15/05/2020,1,     Bitcoin,         BTC,1.71436E+11,9328.2,18378293,48158802327,-0.8,-4.17,-5.88
16/05/2020,1,     Bitcoin,         BTC,1.72341E+11,9377.01,18379087,36164766408,-0.18,0.1,1.94
17/05/2020,1,     Bitcoin,         BTC,1.77745E+11,9670.74,18379712,40084250663,-0.15,2.8,11.32
18/05/2020,1,     Bitcoin,         BTC,1.78779E+11,9726.57,18380518,41827139896,-0.03,0.07,12.7
19/05/2020,1,     Bitcoin,         BTC,1.78832E+11,9729.04,18381225,39254288955,0.22,0.41,9.56
20/05/2020,1,     Bitcoin,         BTC,1.75051E+11,9522.98,18381950,36546239703,-0.15,-2.09,2.96
21/05/2020,1,     Bitcoin,         BTC,1.66948E+11,9081.76,18382775,39326160532,-0.58,-4.77,-5.75
22/05/2020,1,     Bitcoin,         BTC,1.68808E+11,9182.58,18383468,29810773699,-0.3,1.08,-2.38
23/05/2020,1,     Bitcoin,         BTC,1.69305E+11,9209.29,18384212,27727866812,-0.25,0,-2.3
24/05/2020,1,     Bitcoin,         BTC,1.6161E+11,8790.37,18384943,32518803300,-2.83,-4.54,-10.17
25/05/2020,1,     Bitcoin,         BTC,1.6376E+11,8906.93,18385725,31288157264,-0.08,0.24,-7.68
26/05/2020,1,     Bitcoin,         BTC,1.62446E+11,8835.05,18386481,29584186947,0.03,-0.76,-9.04
27/05/2020,1,     Bitcoin,         BTC,1.68815E+11,9181.02,18387362,32740536902,0.94,3.78,-3.64
28/05/2020,1,     Bitcoin,         BTC,1.75161E+11,9525.75,18388181,34367073114,0.38,4.04,5.19
29/05/2020,1,     Bitcoin,         BTC,1.73576E+11,9439.12,18388968,32896642044,0.15,-0.87,2.25
30/05/2020,1,     Bitcoin,         BTC,1.7839E+11,9700.41,18389950,32722975141,0.38,3.05,5.37
31/05/2020,1,     Bitcoin,         BTC,1.73997E+11,9461.06,18390875,27773290299,0.05,-2.17,6.37
1/06/2020,1,     Bitcoin,         BTC,1.86993E+11,10167.27,18391706,35198901068,4.3,7.43,14.15
2/06/2020,1,     Bitcoin,         BTC,1.75277E+11,9529.8,18392531,39137252109,0.12,-4.9,7.74
3/06/2020,1,     Bitcoin,         BTC,1.7762E+11,9656.72,18393375,25007459262,0.44,1.35,5.3
4/06/2020,1,     Bitcoin,         BTC,1.80276E+11,9800.64,18394331,25921805072,-0.11,1.68,3.22
5/06/2020,1,     Bitcoin,         BTC,1.77802E+11,9665.53,18395450,23509628646,-0.16,-1.4,2.61
6/06/2020,1,     Bitcoin,         BTC,1.77596E+11,9653.68,18396681,20438419222,0.05,0.09,0.56
7/06/2020,1,     Bitcoin,         BTC,1.7954E+11,9758.85,18397681,25015250846,0.13,1.06,2.66
8/06/2020,1,     Bitcoin,         BTC,1.79783E+11,9771.49,18398687,21486346312,0.65,0.19,-1.3
9/06/2020,1,     Bitcoin,         BTC,1.80238E+11,9795.7,18399687,23717842783,0,0.59,2.91
10/06/2020,1,     Bitcoin,         BTC,1.81617E+11,9870.09,18400712,25706567601,-0.01,0.81,2.42
11/06/2020,1,     Bitcoin,         BTC,1.71538E+11,9321.78,18401862,30247143440,-0.25,-5.69,-4.93
12/06/2020,1,     Bitcoin,         BTC,1.74475E+11,9480.84,18402887,22610564515,-0.09,1.64,-1.87
13/06/2020,1,     Bitcoin,         BTC,1.74382E+11,9475.28,18403875,17564322315,0.21,0,-1.97
14/06/2020,1,     Bitcoin,         BTC,1.72763E+11,9386.79,18404937,18991732746,0.06,-0.87,-3.36
15/06/2020,1,     Bitcoin,         BTC,1.73948E+11,9450.7,18405787,26699704768,0.03,0.69,-2.72
16/06/2020,1,     Bitcoin,         BTC,1.75564E+11,9538.02,18406743,21565537209,0.13,1.01,-2.36
17/06/2020,1,     Bitcoin,         BTC,1.74509E+11,9480.26,18407606,20177709879,0.2,-0.4,-4.09
18/06/2020,1,     Bitcoin,         BTC,1.73257E+11,9411.84,18408375,17770083003,0.16,-0.5,0.67
19/06/2020,1,     Bitcoin,         BTC,1.70986E+11,9288.02,18409268,19632223107,-0.22,-1.2,-1.7
20/06/2020,1,     Bitcoin,         BTC,1.71809E+11,9332.34,18410112,17130541557,-0.39,0.32,-1.35
21/06/2020,1,     Bitcoin,         BTC,1.71289E+11,9303.63,18411031,15324301169,-0.1,-0.49,-0.43
22/06/2020,1,     Bitcoin,         BTC,1.77651E+11,9648.72,18411918,21104009514,0.09,3.58,1.92
23/06/2020,1,     Bitcoin,         BTC,1.7731E+11,9629.66,18412912,17006433272,0.02,-0.11,1.39
24/06/2020,1,     Bitcoin,         BTC,1.71499E+11,9313.61,18413781,18961716076,0.01,-3.33,-1.29
25/06/2020,1,     Bitcoin,         BTC,1.70608E+11,9264.81,18414650,18616048626,0.01,-0.49,-1.14
26/06/2020,1,     Bitcoin,         BTC,1.68741E+11,9162.92,18415681,18341465837,-0.21,-1.16,-1.58
27/06/2020,1,     Bitcoin,         BTC,1.66585E+11,9045.39,18416543,17273093144,0.13,-1.3,-3.12
28/06/2020,1,     Bitcoin,         BTC,1.68402E+11,9143.58,18417487,14560870760,0.28,1.22,-2.16
29/06/2020,1,     Bitcoin,         BTC,1.69281E+11,9190.85,18418381,16460547078,-0.02,0.74,-4.24
30/06/2020,1,     Bitcoin,         BTC,1.68316E+11,9137.99,18419318,15735797744,-0.04,-0.5,-5.28
1/07/2020,1,     Bitcoin,         BTC,1.69989E+11,9228.33,18420325,15971550355,-0.05,0.97,-0.68
2/07/2020,1,     Bitcoin,         BTC,1.68066E+11,9123.41,18421356,16338916796,-0.2,-1.18,-1.66
3/07/2020,1,     Bitcoin,         BTC,1.6741E+11,9087.3,18422375,13078970999,0.08,-0.52,-0.89
4/07/2020,1,     Bitcoin,         BTC,1.68251E+11,9132.49,18423356,12290528515,0.21,0.59,1.04
5/07/2020,1,     Bitcoin,         BTC,1.67182E+11,9073.94,18424375,12903406143,0.01,-0.52,-0.61
6/07/2020,1,     Bitcoin,         BTC,1.72746E+11,9375.47,18425318,17889263252,0.97,3.37,2.19
7/07/2020,1,     Bitcoin,         BTC,1.70485E+11,9252.28,18426325,13839652595,-0.04,-0.7,1.18
8/07/2020,1,     Bitcoin,         BTC,1.73739E+11,9428.33,18427281,19702359883,-0.16,1.81,2
9/07/2020,1,     Bitcoin,         BTC,1.70977E+11,9277.97,18428306,18000702524,-0.13,-1.54,1.71
10/07/2020,1,     Bitcoin,         BTC,1.71002E+11,9278.81,18429300,16860035605,0.48,0.1,2.14
11/07/2020,1,     Bitcoin,         BTC,1.70302E+11,9240.35,18430287,13249910444,0.14,-0.22,1.31
12/07/2020,1,     Bitcoin,         BTC,1.70977E+11,9276.5,18431243,14452361907,-0.01,0.36,2.34
13/07/2020,1,     Bitcoin,         BTC,1.7038E+11,9243.61,18432150,17519821266,0.05,-0.35,-0.52
14/07/2020,1,     Bitcoin,         BTC,1.70381E+11,9243.21,18433056,18085038362,-0.03,0.13,-0.29
15/07/2020,1,     Bitcoin,         BTC,1.6946E+11,9192.84,18433925,15844731575,0.02,-0.6,-2.27
16/07/2020,1,     Bitcoin,         BTC,1.68351E+11,9132.23,18434768,15713967523,-0.03,-0.65,-1.22
17/07/2020,1,     Bitcoin,         BTC,1.6871E+11,9151.39,18435493,13944570749,-0.04,0.21,-1.01
18/07/2020,1,     Bitcoin,         BTC,1.68859E+11,9159.04,18436318,12252601475,0.04,0.07,-0.98
19/07/2020,1,     Bitcoin,         BTC,1.6936E+11,9185.82,18437143,12939002784,0.28,0.31,-0.75
20/07/2020,1,     Bitcoin,         BTC,1.6897E+11,9164.23,18438018,13755604146,0,-0.18,-0.75
21/07/2020,1,     Bitcoin,         BTC,1.72862E+11,9374.89,18438806,18069581956,-0.03,2.33,1.42
22/07/2020,1,     Bitcoin,         BTC,1.75645E+11,9525.36,18439700,16532254884,0.14,1.67,3.61
23/07/2020,1,     Bitcoin,         BTC,1.7668E+11,9581.07,18440550,18146399002,-0.03,0.74,4.98
24/07/2020,1,     Bitcoin,         BTC,1.75875E+11,9536.89,18441543,16552768325,-0.14,-0.45,4.3
25/07/2020,1,     Bitcoin,         BTC,1.7847E+11,9677.11,18442443,16610070933,-0.06,1.39,5.7
26/07/2020,1,     Bitcoin,         BTC,1.82685E+11,9905.17,18443437,20507998997,-0.01,2.37,8.12
27/07/2020,1,     Bitcoin,         BTC,2.0272E+11,10990.87,18444356,35359749590,-1.67,10.71,19.93
28/07/2020,1,     Bitcoin,         BTC,2.0129E+11,10912.82,18445275,28766551142,-0.22,-1.91,16.53
29/07/2020,1,     Bitcoin,         BTC,2.04761E+11,11100.47,18446200,24617249715,-1.32,1.66,17.39
30/07/2020,1,     Bitcoin,         BTC,2.04969E+11,11111.21,18447043,22857247901,-0.25,-0.19,16.14
31/07/2020,1,     Bitcoin,         BTC,2.08895E+11,11323.47,18448000,23160469766,0.09,1.97,18.38
1/08/2020,1,     Bitcoin,         BTC,2.16951E+11,11759.59,18448825,26075670303,0.28,4.06,21.63
2/08/2020,1,     Bitcoin,         BTC,2.03936E+11,11053.61,18449725,27410067336,-0.52,-5.87,10.7
3/08/2020,1,     Bitcoin,         BTC,2.07503E+11,11246.35,18450737,20271713443,0.03,1.37,2.44
4/08/2020,1,     Bitcoin,         BTC,2.06767E+11,11205.89,18451643,21250197042,-0.22,-0.76,2.4
5/08/2020,1,     Bitcoin,         BTC,2.16761E+11,11747.02,18452462,24411254471,0.76,4.81,5.55
6/08/2020,1,     Bitcoin,         BTC,2.17377E+11,11779.77,18453431,23400740340,-0.01,0.6,6.39
7/08/2020,1,     Bitcoin,         BTC,2.14098E+11,11601.47,18454375,23132312867,-0.19,-1.61,2.42
8/08/2020,1,     Bitcoin,         BTC,2.16924E+11,11754.05,18455275,17572057837,-0.01,1.22,0.28
9/08/2020,1,     Bitcoin,         BTC,2.1549E+11,11675.74,18456250,17489608833,-0.05,-0.72,4.81
10/08/2020,1,     Bitcoin,         BTC,2.19235E+11,11878.11,18457093,26114112569,0.46,1.42,4.81
11/08/2020,1,     Bitcoin,         BTC,2.10616E+11,11410.53,18458056,27039782640,0.44,-3.79,1.61
12/08/2020,1,     Bitcoin,         BTC,2.13847E+11,11584.93,18459031,25064548486,0.14,1.81,-0.85
13/08/2020,1,     Bitcoin,         BTC,2.17535E+11,11784.14,18459962,27522199497,0.16,1.59,-0.4
14/08/2020,1,     Bitcoin,         BTC,2.17265E+11,11768.87,18461000,24237958589,-0.12,-0.08,1.6
15/08/2020,1,     Bitcoin,         BTC,2.19064E+11,11865.7,18461987,23354924400,-0.05,0.33,1.11
16/08/2020,1,     Bitcoin,         BTC,2.19576E+11,11892.8,18462937,20583375490,0.05,0.31,0.94
17/08/2020,1,     Bitcoin,         BTC,2.26262E+11,12254.4,18463712,28227687027,-0.53,3.25,3.28
18/08/2020,1,     Bitcoin,         BTC,2.21413E+11,11991.23,18464581,26043227672,-0.63,-2.44,5.56
19/08/2020,1,     Bitcoin,         BTC,2.17122E+11,11758.28,18465456,24502851117,-0.1,-2.22,1.53
20/08/2020,1,     Bitcoin,         BTC,2.1935E+11,11878.37,18466362,20175242945,0.2,0.8,1.49
21/08/2020,1,     Bitcoin,         BTC,2.14082E+11,11592.49,18467337,23762425999,-0.13,-2.3,-2.08
22/08/2020,1,     Bitcoin,         BTC,2.15742E+11,11681.83,18468181,20224191306,0.16,1.1,-1.64
23/08/2020,1,     Bitcoin,         BTC,2.1544E+11,11664.85,18469162,18482062658,-0.01,-0.02,-1.54
24/08/2020,1,     Bitcoin,         BTC,2.17478E+11,11774.6,18470100,20681511755,0.09,1.01,-4.18
25/08/2020,1,     Bitcoin,         BTC,2.09943E+11,11366.14,18470900,26301509932,-0.17,-3.43,-5.14
26/08/2020,1,     Bitcoin,         BTC,2.12211E+11,11488.36,18471781,22466660958,0.11,1.17,-2.27
27/08/2020,1,     Bitcoin,         BTC,2.09172E+11,11323.4,18472587,23240415076,0.15,-1.4,-4.56
28/08/2020,1,     Bitcoin,         BTC,2.13232E+11,11542.5,18473612,19807127588,0.39,1.88,-0.35
29/08/2020,1,     Bitcoin,         BTC,2.12584E+11,11506.87,18474525,17485597759,-0.1,-0.09,-1.13
30/08/2020,1,     Bitcoin,         BTC,2.16374E+11,11711.51,18475306,19760127945,0.41,1.68,0.34
31/08/2020,1,     Bitcoin,         BTC,2.15818E+11,11680.82,18476243,22285928250,0,-0.14,-0.54
1/09/2020,1,     Bitcoin,         BTC,2.21181E+11,11970.48,18477206,27311555343,-0.18,2.67,5.42
2/09/2020,1,     Bitcoin,         BTC,2.1091E+11,11414.03,18478112,28037405299,-0.15,-4.63,-0.41
3/09/2020,1,     Bitcoin,         BTC,1.89322E+11,10245.3,18478925,31927261555,-4.22,-10.32,-9.58
4/09/2020,1,     Bitcoin,         BTC,1.94256E+11,10511.81,18479762,29965130374,-0.32,0.75,-8.68
5/09/2020,1,     Bitcoin,         BTC,1.8794E+11,10169.57,18480643,44916565292,0.97,-3.38,-12.04
6/09/2020,1,     Bitcoin,         BTC,1.89997E+11,10280.35,18481587,37071460174,0.53,1.15,-11.98
7/09/2020,1,     Bitcoin,         BTC,1.91657E+11,10369.56,18482668,33703098409,-0.09,0.96,-11.27
8/09/2020,1,     Bitcoin,         BTC,1.87267E+11,10131.52,18483643,33430927462,0.28,-2.25,-15.24
9/09/2020,1,     Bitcoin,         BTC,1.89326E+11,10242.35,18484581,24128292755,-0.52,1.26,-10.11
10/09/2020,1,     Bitcoin,         BTC,1.91568E+11,10363.14,18485556,54406443211,0.01,0.77,-1.3
11/09/2020,1,     Bitcoin,         BTC,1.92276E+11,10400.91,18486431,45201121775,0.08,0.41,-1.11
12/09/2020,1,     Bitcoin,         BTC,1.93049E+11,10442.17,18487487,36750077324,-0.01,0.59,3.1
13/09/2020,1,     Bitcoin,         BTC,1.90871E+11,10323.76,18488500,36506852789,-0.33,-1.14,0.63
14/09/2020,1,     Bitcoin,         BTC,1.97484E+11,10680.84,18489587,35453581940,0.04,3.45,3.87
15/09/2020,1,     Bitcoin,         BTC,1.99642E+11,10796.95,18490581,32509451925,-0.18,1.06,7.17
16/09/2020,1,     Bitcoin,         BTC,2.02943E+11,10974.9,18491543,30769986455,-0.56,1.86,6.26
17/09/2020,1,     Bitcoin,         BTC,2.02476E+11,10948.99,18492643,38151810523,0.07,-0.53,6.19
18/09/2020,1,     Bitcoin,         BTC,2.02406E+11,10944.59,18493693,26341903912,0,0.03,5.63
19/09/2020,1,     Bitcoin,         BTC,2.05186E+11,11094.35,18494618,22764204008,0.25,1.28,6.02
20/09/2020,1,     Bitcoin,         BTC,2.02309E+11,10938.27,18495512,24699523788,0.46,-1.14,5.86
21/09/2020,1,     Bitcoin,         BTC,1.93514E+11,10462.26,18496418,28884999244,-0.51,-4.26,-2.4
22/09/2020,1,     Bitcoin,         BTC,1.94932E+11,10538.46,18497218,23621787804,0.08,0.51,-2.34
23/09/2020,1,     Bitcoin,         BTC,1.89843E+11,10246.19,18528125,23788661867,-0.24,-2.77,-6.64
24/09/2020,1,     Bitcoin,         BTC,1.99364E+11,10760.07,18528168,47144380902,-0.09,5.02,-1.73
25/09/2020,1,     Bitcoin,         BTC,1.98116E+11,10692.72,18528168,39348590957,-0.05,-0.63,-2.3
26/09/2020,1,     Bitcoin,         BTC,1.99191E+11,10750.72,18528168,46852525493,0,0.54,-3.1
27/09/2020,1,     Bitcoin,         BTC,1.99646E+11,10775.27,18528168,53745972818,0.25,0.23,-1.49
28/09/2020,1,     Bitcoin,         BTC,1.9843E+11,10709.65,18528168,47762394731,-1.39,-0.61,2.36
29/09/2020,1,     Bitcoin,         BTC,2.00931E+11,10844.64,18528168,46582396602,0.71,1.26,2.91
30/09/2020,1,     Bitcoin,         BTC,1.99817E+11,10784.49,18528168,44171073700,0.24,-0.55,5.25
1/10/2020,1,     Bitcoin,         BTC,1.96759E+11,10619.45,18528168,40023134100,-0.02,-1.53,-1.31
2/10/2020,1,     Bitcoin,         BTC,1.95953E+11,10575.98,18528168,48661453918,0.13,-0.41,-1.09
3/10/2020,1,     Bitcoin,         BTC,1.9546E+11,10549.33,18528168,44660271563,-0.16,-0.25,-1.87
4/10/2020,1,     Bitcoin,         BTC,1.97688E+11,10669.58,18528168,71251776995,0.04,1.14,-0.98
5/10/2020,1,     Bitcoin,         BTC,1.99981E+11,10793.34,18528168,47537578009,0.35,1.16,0.78
6/10/2020,1,     Bitcoin,         BTC,1.9648E+11,10604.41,18528168,42623695307,0.25,-1.75,-2.22
7/10/2020,1,     Bitcoin,         BTC,1.97676E+11,10668.97,18528168,37799458436,0.12,0.61,-1.07
8/10/2020,1,     Bitcoin,         BTC,2.02248E+11,10915.69,18528168,63314794397,0.06,2.31,2.79
9/10/2020,1,     Bitcoin,         BTC,2.05004E+11,11064.46,18528168,22799117613,-0.1,1.36,4.62
10/10/2020,1,     Bitcoin,         BTC,2.09301E+11,11296.36,18528168,22877978588,-0.51,2.1,7.08
11/10/2020,1,     Bitcoin,         BTC,2.10928E+11,11384.18,18528168,19968627060,0.09,0.78,6.7
12/10/2020,1,     Bitcoin,         BTC,2.14182E+11,11555.36,18535300,26163972642,-0.93,1.5,7.06
13/10/2020,1,     Bitcoin,         BTC,2.11702E+11,11425.9,18528231,24241420251,-0.14,-1.12,7.75
14/10/2020,1,     Bitcoin,         BTC,2.11769E+11,11429.51,18528231,24103426719,0.26,0.03,7.13
15/10/2020,1,     Bitcoin,         BTC,2.12988E+11,11495.35,18528231,24487233058,0.05,0.58,5.31
16/10/2020,1,     Bitcoin,         BTC,2.09779E+11,11322.12,18528231,25635480772,-0.21,-1.51,2.33
17/10/2020,1,     Bitcoin,         BTC,2.10446E+11,11358.1,18528231,19130430174,0.15,0.32,0.55
18/10/2020,1,     Bitcoin,         BTC,2.12766E+11,11483.36,18528231,18283314340,0.2,1.1,0.87
20/10/2020,1,     Bitcoin,         BTC,2.20789E+11,11916.34,18528231,30915821592,-0.17,1.48,4.29
21/10/2020,1,     Bitcoin,         BTC,2.376E+11,12823.69,18528231,43414712626,-2.46,7.61,12.2
22/10/2020,1,     Bitcoin,         BTC,2.40235E+11,12965.89,18528231,34729759598,-1.03,1.11,12.79
23/10/2020,1,     Bitcoin,         BTC,2.39599E+11,12931.54,18528231,28974975003,-0.01,-0.26,14.21
